date,state,cases,deaths
6/8/2021,Vermont,22742,249
6/8/2021,Wyoming,60849,725
6/8/2021,Maine,68367,843
6/8/2021,Michigan,999323,20795
6/8/2021,New Jersey,1018307,26294
6/8/2021,Louisiana,473879,10622
6/8/2021,Oregon,203671,2700
6/8/2021,Maryland,460737,9708
6/8/2021,North Carolina,991974,13538
6/8/2021,Minnesota,603005,7562
6/8/2021,Nebraska,223880,2256
6/8/2021,Missouri,603693,9193
6/8/2021,Arizona,884609,17713
6/8/2021,Nevada,326366,5610
6/8/2021,Virginia,677013,11253
6/8/2021,Illinois,1385854,25386
6/8/2021,South Carolina,594757,9760
6/8/2021,Montana,112518,1634
6/8/2021,Rhode Island,144365,2718
6/8/2021,Wisconsin,675650,7981
6/8/2021,Delaware,107527,1835
6/8/2021,California,3691660,62479
6/8/2021,Idaho,193157,2105
6/8/2021,Connecticut,348154,8255
6/8/2021,Kentucky,457635,7825
6/8/2021,New Hampshire,98944,1357
6/8/2021,South Dakota,124302,2023
6/8/2021,Washington,440489,5785
6/8/2021,Utah,408068,2316
6/8/2021,Mississippi,319119,7436
6/8/2021,New York,951674,33315
6/8/2021,North Dakota,110298,1517
6/8/2021,Georgia,1126789,21024
6/8/2021,Iowa,372153,6078
6/8/2021,Oklahoma,454094,7327
6/8/2021,Arkansas,342726,5852
6/9/2021,Iowa,372240,6084
6/9/2021,South Dakota,124314,2023
6/9/2021,New Mexico,203823,4289
6/9/2021,Alabama,544921,11456
6/9/2021,Georgia,1127200,21049
6/9/2021,Hawaii,35461,502
6/9/2021,Massachusetts,708459,17922
6/9/2021,Alaska,67763,362
6/9/2021,West Virginia,162726,2846
6/9/2021,New York,951765,33321
6/9/2021,Kansas,315500,5103
6/9/2021,Washington,441168,5793
6/9/2021,Ohio,1105720,20021
6/9/2021,Tennessee,860791,12494
6/9/2021,New York,1153952,19848
6/9/2021,Texas,2962028,51119
6/9/2021,Arizona,885042,17715
6/9/2021,Rhode Island,144395,2721
6/9/2021,Louisiana,474653,10631
6/9/2021,South Carolina,594983,9767
6/9/2021,New Hampshire,98996,1357
6/9/2021,Wisconsin,675780,7995
6/9/2021,Vermont,22746,249
6/9/2021,Wyoming,60941,725
6/9/2021,Kentucky,457893,7833
6/9/2021,Delaware,107562,1837
6/9/2021,Minnesota,603144,7570
6/9/2021,California,3692506,62499
6/9/2021,Michigan,999577,20817
6/9/2021,Nebraska,223915,2256
6/9/2021,Virginia,677210,11260
6/9/2021,New Jersey,1018491,26316
6/9/2021,Missouri,604380,9193
6/9/2021,Maryland,460863,9714
6/9/2021,Idaho,193295,2116
6/9/2021,Montana,112591,1636
6/9/2021,Connecticut,348262,8257
6/9/2021,Nevada,326583,5612
6/9/2021,Illinois,1386262,25413
6/9/2021,Oregon,203933,2716
6/9/2021,North Carolina,992436,13538
6/9/2021,Maine,68429,843
6/9/2021,North Dakota,110351,1517
6/9/2021,Florida,2302523,37500
6/9/2021,Pennsylvania,1212702,27417
6/9/2021,Utah,408428,2318
6/9/2021,Arkansas,342927,5854
6/9/2021,Colorado,553598,6651
6/9/2021,Oklahoma,454216,7327
6/9/2021,Indiana,747799,13694
6/9/2021,Mississippi,319280,7439
6/10/2021,Tennessee,861006,12496
6/10/2021,Washington,441784,5803
6/10/2021,New York,952210,33328
6/10/2021,North Dakota,110386,1520
6/10/2021,Iowa,372309,6095
6/10/2021,Kansas,315634,5103
6/10/2021,Texas,2964503,51141
6/10/2021,West Virginia,162845,2848
6/10/2021,Massachusetts,708579,17929
6/10/2021,Arkansas,343216,5856
6/10/2021,Alabama,545060,11459
6/10/2021,Pennsylvania,1213162,27438
6/10/2021,Florida,2304470,37529
6/10/2021,Mississippi,319400,7442
6/10/2021,New Mexico,203919,4292
6/10/2021,Colorado,554067,6666
6/10/2021,North Carolina,992917,13549
6/10/2021,Nebraska,223951,2256
6/10/2021,Maine,68474,845
6/10/2021,New Jersey,1018833,26322
6/10/2021,Delaware,107590,1837
6/10/2021,Illinois,1386628,25430
6/10/2021,Rhode Island,144440,2721
6/10/2021,Louisiana,475126,10638
6/10/2021,Arizona,885412,17742
6/10/2021,California,3693362,62538
6/10/2021,Montana,112690,1638
6/10/2021,Connecticut,348319,8260
6/10/2021,Idaho,193397,2116
6/10/2021,Minnesota,603305,7577
6/10/2021,South Carolina,595179,9767
6/10/2021,Virginia,677425,11270
6/10/2021,Oregon,204291,2726
6/10/2021,Kentucky,458116,7839
6/10/2021,Missouri,605017,9195
6/10/2021,Michigan,999778,20831
6/10/2021,Nevada,326878,5614
6/10/2021,Maryland,460984,9719
6/10/2021,Wyoming,61012,725
6/10/2021,Wisconsin,675971,8007
6/10/2021,New Hampshire,99040,1360
6/10/2021,Vermont,22756,249
6/10/2021,Ohio,1106064,20021
6/10/2021,Georgia,1127658,21094
6/10/2021,Indiana,748259,13696
6/10/2021,Alaska,67793,362
6/10/2021,Utah,408741,2319
6/10/2021,South Dakota,124335,2026
6/10/2021,Oklahoma,454394,7329
6/10/2021,Hawaii,35522,502
6/10/2021,New York,1154216,19852
6/11/2021,Indiana,748654,13700
6/11/2021,West Virginia,162939,2849
6/11/2021,South Dakota,124339,2026
6/11/2021,Tennessee,861242,12498
6/11/2021,Alabama,545314,11461
6/11/2021,Mississippi,319527,7443
6/11/2021,Florida,2306025,37550
6/11/2021,Iowa,372398,6097
6/11/2021,Georgia,1128092,21128
6/11/2021,Massachusetts,708710,17937
6/11/2021,New Mexico,204044,4294
6/11/2021,Washington,442479,5815
6/11/2021,Pennsylvania,1213564,27457
6/11/2021,Ohio,1106411,20091
6/11/2021,Hawaii,35595,503
6/11/2021,Maine,68539,845
6/11/2021,Delaware,107628,1840
6/11/2021,Rhode Island,144461,2721
6/11/2021,Illinois,1387029,25452
6/11/2021,Vermont,22763,249
6/11/2021,Arizona,885834,17740
6/11/2021,Missouri,605569,9196
6/11/2021,Wyoming,61114,725
6/11/2021,Oregon,204587,2726
6/11/2021,Nebraska,223978,2258
6/11/2021,North Carolina,993395,13558
6/11/2021,New Jersey,1019107,26324
6/11/2021,South Carolina,595391,9784
6/11/2021,Michigan,999977,20843
6/11/2021,Kentucky,458323,7844
6/11/2021,Connecticut,348350,8261
6/11/2021,Wisconsin,676075,8013
6/11/2021,Virginia,677530,11283
6/11/2021,Idaho,193515,2116
6/11/2021,Maryland,461097,9725
6/11/2021,Louisiana,475354,10648
6/11/2021,Minnesota,603466,7589
6/11/2021,New Hampshire,99068,1360
6/11/2021,Nevada,327140,5616
6/11/2021,California,3694498,62593
6/11/2021,Montana,112761,1641
6/11/2021,Oklahoma,454598,7330
6/11/2021,Kansas,315769,5106
6/11/2021,New York,952361,33328
6/11/2021,Alaska,67823,366
6/11/2021,Texas,2965966,51158
6/11/2021,North Dakota,110426,1520
6/11/2021,Arkansas,343609,5859
6/11/2021,New York,1154481,19858
6/11/2021,Colorado,554465,6677
6/11/2021,Utah,409007,2319
6/12/2021,Utah,409364,2323
6/12/2021,Tennessee,861531,12496
6/12/2021,Oklahoma,454785,7354
6/12/2021,Hawaii,35693,503
6/12/2021,Washington,443086,5815
6/12/2021,New York,952512,33348
6/12/2021,South Dakota,124343,2026
6/12/2021,Colorado,554932,6688
6/12/2021,New Mexico,204119,4294
6/12/2021,Massachusetts,708836,17939
6/12/2021,Ohio,1106796,20091
6/12/2021,Iowa,372525,6099
6/12/2021,West Virginia,163007,2849
6/12/2021,Mississippi,319616,7446
6/12/2021,North Carolina,993851,13564
6/12/2021,Maryland,461183,9728
6/12/2021,Idaho,193590,2116
6/12/2021,Missouri,605984,9196
6/12/2021,Illinois,1387297,25469
6/12/2021,Vermont,22764,249
6/12/2021,Nevada,327286,5622
6/12/2021,Wisconsin,676141,8013
6/12/2021,New Hampshire,99092,1360
6/12/2021,Connecticut,348388,8261
6/12/2021,Maine,68578,845
6/12/2021,Arizona,886404,17761
6/12/2021,Minnesota,603614,7596
6/12/2021,California,3695530,62508
6/12/2021,Louisiana,475538,10648
6/12/2021,South Carolina,595589,9789
6/12/2021,Virginia,677671,11293
6/12/2021,Kentucky,458543,7849
6/12/2021,Wyoming,61154,725
6/12/2021,Delaware,107660,1840
6/12/2021,Montana,112790,1641
6/12/2021,Rhode Island,144480,2721
6/12/2021,New Jersey,1019356,26327
6/12/2021,Nebraska,223998,2258
6/12/2021,Oregon,204865,2729
6/12/2021,Michigan,1000137,20864
6/12/2021,Texas,2967034,51174
6/12/2021,Florida,2307398,37578
6/12/2021,North Dakota,110432,1520
6/12/2021,Pennsylvania,1213911,27457
6/12/2021,Arkansas,343873,5860
6/12/2021,Alabama,545444,11467
6/12/2021,Indiana,749097,13732
6/12/2021,Georgia,1128467,21158
6/12/2021,Kansas,315850,5106
6/12/2021,New York,1154753,19867
6/12/2021,Alaska,67843,366
6/13/2021,Pennsylvania,1214098,27457
6/13/2021,Kansas,315931,5106
6/13/2021,West Virginia,163075,2849
6/13/2021,Tennessee,861679,12496
6/13/2021,Alaska,67863,366
6/13/2021,New York,1154953,19872
6/13/2021,Alabama,545560,11471
6/13/2021,Arkansas,343964,5861
6/13/2021,Washington,443542,5815
6/13/2021,Mississippi,319695,7446
6/13/2021,Illinois,1387595,25481
6/13/2021,Connecticut,348426,8261
6/13/2021,Missouri,606285,9196
6/13/2021,Arizona,886752,17768
6/13/2021,Nebraska,224010,2258
6/13/2021,Rhode Island,144497,2721
6/13/2021,Minnesota,603760,7605
6/13/2021,North Carolina,994184,13568
6/13/2021,Idaho,193665,2116
6/13/2021,Maryland,461265,9730
6/13/2021,Maine,68595,845
6/13/2021,Vermont,22770,249
6/13/2021,New Hampshire,99116,1360
6/13/2021,Louisiana,475722,10648
6/13/2021,Wisconsin,676207,8013
6/13/2021,Michigan,1000268,20875
6/13/2021,Kentucky,458631,7853
6/13/2021,California,3696472,62512
6/13/2021,Delaware,107691,1840
6/13/2021,South Carolina,595788,9795
6/13/2021,Nevada,327432,5622
6/13/2021,Oregon,205029,2730
6/13/2021,New Jersey,1019563,26330
6/13/2021,Montana,112819,1641
6/13/2021,Virginia,677744,11307
6/13/2021,Wyoming,61194,725
6/13/2021,New York,952683,33353
6/13/2021,Utah,409558,2323
6/13/2021,Indiana,749477,13732
6/13/2021,North Dakota,110440,1520
6/13/2021,South Dakota,124356,2026
6/13/2021,Hawaii,35723,503
6/13/2021,Ohio,1107047,20091
6/13/2021,Texas,2967354,51199
6/13/2021,Georgia,1128690,21158
6/13/2021,Florida,2308437,37609
6/13/2021,New Mexico,204194,4294
6/13/2021,Iowa,372577,6102
6/13/2021,Oklahoma,454884,7354
6/13/2021,Massachusetts,708875,17939
6/13/2021,Colorado,555309,6689
6/14/2021,Florida,2309834,37632
6/14/2021,North Dakota,110473,1521
6/14/2021,New Mexico,204271,4299
6/14/2021,Georgia,1128870,21158
6/14/2021,Alabama,545721,11472
6/14/2021,Kansas,316014,5125
6/14/2021,Iowa,372649,6102
6/14/2021,Alaska,67885,366
6/14/2021,Utah,409727,2323
6/14/2021,Mississippi,319841,7446
6/14/2021,West Virginia,163144,2853
6/14/2021,Massachusetts,708933,17947
6/14/2021,New York,952880,33357
6/14/2021,Texas,2967730,51214
6/14/2021,Hawaii,35769,503
6/14/2021,North Carolina,994386,13574
6/14/2021,Nevada,327579,5624
6/14/2021,Idaho,193743,2116
6/14/2021,Illinois,1387760,25490
6/14/2021,New Jersey,1019794,26334
6/14/2021,Oregon,205154,2730
6/14/2021,Kentucky,458722,7859
6/14/2021,New Hampshire,99143,1363
6/14/2021,Michigan,1000477,20893
6/14/2021,Delaware,107710,1842
6/14/2021,Wyoming,61234,725
6/14/2021,Maryland,461325,9732
6/14/2021,Rhode Island,144513,2721
6/14/2021,Maine,68630,848
6/14/2021,South Carolina,595920,9797
6/14/2021,Wisconsin,676276,8015
6/14/2021,Arizona,887146,17768
6/14/2021,Vermont,22771,249
6/14/2021,Missouri,606865,9222
6/14/2021,Montana,112850,1643
6/14/2021,Virginia,677812,11318
6/14/2021,California,3697299,62505
6/14/2021,Nebraska,224050,2258
6/14/2021,Louisiana,475908,10655
6/14/2021,Minnesota,603876,7610
6/14/2021,Connecticut,348465,8263
6/14/2021,Arkansas,344067,5863
6/14/2021,South Dakota,124366,2026
6/14/2021,New York,1155117,19878
6/14/2021,Tennessee,861765,12499
6/14/2021,Pennsylvania,1214238,27490
6/14/2021,Indiana,749532,13733
6/14/2021,Ohio,1107225,20091
6/14/2021,Oklahoma,454929,7354
6/14/2021,Washington,443825,5782
6/14/2021,Colorado,555499,6690
6/15/2021,Tennessee,861979,12504
6/15/2021,Georgia,1129177,21171
6/15/2021,Oklahoma,455145,7357
6/15/2021,New Mexico,204392,4299
6/15/2021,Washington,444249,5800
6/15/2021,Ohio,1107521,20122
6/15/2021,Kansas,316178,5125
6/15/2021,New York,1155263,19884
6/15/2021,South Dakota,124377,2026
6/15/2021,Maryland,461392,9737
6/15/2021,Arizona,887569,17779
6/15/2021,Oregon,205459,2737
6/15/2021,Montana,112949,1647
6/15/2021,Maine,68675,853
6/15/2021,Delaware,107720,1842
6/15/2021,Connecticut,348521,8263
6/15/2021,Virginia,677949,11328
6/15/2021,California,3697927,62515
6/15/2021,Nevada,327831,5626
6/15/2021,South Carolina,596021,9797
6/15/2021,New Hampshire,99178,1364
6/15/2021,Kentucky,458955,7865
6/15/2021,Missouri,607722,9224
6/15/2021,Minnesota,603966,7611
6/15/2021,New Jersey,1020043,26345
6/15/2021,Louisiana,476467,10660
6/15/2021,North Carolina,994713,13581
6/15/2021,Vermont,22778,249
6/15/2021,Wisconsin,676406,8023
6/15/2021,Michigan,1000675,20902
6/15/2021,Idaho,193832,2116
6/15/2021,Nebraska,224089,2258
6/15/2021,Wyoming,61303,734
6/15/2021,Rhode Island,144537,2722
6/15/2021,Illinois,1387986,25505
6/15/2021,Hawaii,35802,503
6/15/2021,Pennsylvania,1214609,27514
6/15/2021,Texas,2969037,51231
6/15/2021,Utah,409964,2323
6/15/2021,Iowa,372752,6103
6/15/2021,Colorado,555810,6700
6/15/2021,Alabama,545892,11475
6/15/2021,Alaska,67910,366
6/15/2021,Indiana,749835,13740
6/15/2021,North Dakota,110492,1522
6/15/2021,Florida,2311616,37656
6/15/2021,West Virginia,163221,2856
6/15/2021,Arkansas,344369,5869
6/15/2021,New York,953046,33366
6/15/2021,Massachusetts,709012,17949
6/15/2021,Mississippi,319983,7450
6/16/2021,New Mexico,204472,4302
6/16/2021,Indiana,750170,13752
6/16/2021,Texas,2970470,51250
6/16/2021,Colorado,556164,6709
6/16/2021,Ohio,1107902,20122
6/16/2021,Mississippi,320172,7450
6/16/2021,South Dakota,124382,2026
6/16/2021,Florida,2313201,37684
6/16/2021,Oklahoma,455354,7359
6/16/2021,North Dakota,110520,1523
6/16/2021,Massachusetts,709080,17953
6/16/2021,Hawaii,35831,504
6/16/2021,Washington,444714,5801
6/16/2021,Delaware,107751,1843
6/16/2021,Wisconsin,676442,8041
6/16/2021,Michigan,1000859,20913
6/16/2021,Vermont,22786,249
6/16/2021,Arizona,888005,17791
6/16/2021,Kentucky,459173,7866
6/16/2021,South Carolina,596169,9800
6/16/2021,Connecticut,348560,8265
6/16/2021,Missouri,608446,9227
6/16/2021,Oregon,205698,2744
6/16/2021,Rhode Island,144563,2722
6/16/2021,North Carolina,995217,13584
6/16/2021,Nebraska,224130,2258
6/16/2021,Illinois,1388338,25531
6/16/2021,Louisiana,476792,10670
6/16/2021,Montana,113021,1649
6/16/2021,Nevada,328194,5635
6/16/2021,Wyoming,61359,734
6/16/2021,Maine,68721,854
6/16/2021,California,3698626,62534
6/16/2021,Virginia,678226,11330
6/16/2021,Minnesota,604052,7616
6/16/2021,Maryland,461470,9740
6/16/2021,New Jersey,1020326,26357
6/16/2021,Idaho,193919,2122
6/16/2021,New Hampshire,99196,1364
6/16/2021,New York,953281,33367
6/16/2021,Alabama,546045,11481
6/16/2021,West Virginia,163311,2861
6/16/2021,Iowa,372837,6109
6/16/2021,Pennsylvania,1214852,27531
6/16/2021,Georgia,1129675,21228
6/16/2021,New York,1155433,19887
6/16/2021,Arkansas,344657,5867
6/16/2021,Kansas,316343,5128
6/16/2021,Alaska,67936,366
6/16/2021,Utah,410377,2324
6/16/2021,Tennessee,862286,12506
6/17/2021,Hawaii,35862,504
6/17/2021,Mississippi,320287,7453
6/17/2021,Pennsylvania,1215157,27546
6/17/2021,Kansas,316441,5128
6/17/2021,Alaska,67959,366
6/17/2021,Tennessee,862552,12513
6/17/2021,Oklahoma,455535,7362
6/17/2021,Indiana,750432,13753
6/17/2021,Utah,410746,2324
6/17/2021,New Mexico,204577,4307
6/17/2021,Massachusetts,709187,17957
6/17/2021,Georgia,1130083,21258
6/17/2021,New York,1155645,19889
6/17/2021,North Carolina,995640,13589
6/17/2021,Illinois,1388586,25552
6/17/2021,Montana,113092,1651
6/17/2021,Nevada,328490,5642
6/17/2021,Virginia,678392,11336
6/17/2021,Oregon,205988,2745
6/17/2021,Rhode Island,144585,2723
6/17/2021,Maryland,461549,9743
6/17/2021,Kentucky,459370,7869
6/17/2021,New Hampshire,99225,1366
6/17/2021,South Carolina,596337,9805
6/17/2021,Idaho,194006,2122
6/17/2021,Delaware,107804,1843
6/17/2021,Nebraska,223973,2258
6/17/2021,Louisiana,477127,10677
6/17/2021,New Jersey,1020564,26364
6/17/2021,Arizona,888337,17809
6/17/2021,Wyoming,61425,734
6/17/2021,Maine,68753,854
6/17/2021,Minnesota,604184,7620
6/17/2021,Michigan,1001015,20926
6/17/2021,Connecticut,348595,8266
6/17/2021,Missouri,609363,9228
6/17/2021,Vermont,22794,249
6/17/2021,California,3699455,62565
6/17/2021,Wisconsin,676551,8046
6/17/2021,Florida,2315099,37710
6/17/2021,New York,953531,33371
6/17/2021,Alabama,546230,11485
6/17/2021,Washington,445392,5810
6/17/2021,South Dakota,124393,2027
6/17/2021,North Dakota,110544,1523
6/17/2021,Ohio,1108146,20122
6/17/2021,Arkansas,344945,5869
6/17/2021,West Virginia,163382,2863
6/17/2021,Iowa,372896,6109
6/17/2021,Texas,2972237,51263
6/17/2021,Colorado,556520,6713
6/18/2021,South Dakota,124397,2027
6/18/2021,Tennessee,862721,12516
6/18/2021,Utah,411034,2326
6/18/2021,Kansas,316539,5129
6/18/2021,Arkansas,345164,5870
6/18/2021,Georgia,1130404,21277
6/18/2021,North Dakota,110551,1523
6/18/2021,Hawaii,35919,506
6/18/2021,Michigan,1001174,20947
6/18/2021,Maine,68802,854
6/18/2021,Arizona,888800,17820
6/18/2021,Louisiana,477453,10688
6/18/2021,Minnesota,604292,7625
6/18/2021,Delaware,107830,1844
6/18/2021,Vermont,22797,249
6/18/2021,Maryland,461635,9748
6/18/2021,New Hampshire,99254,1367
6/18/2021,Missouri,609882,9228
6/18/2021,North Carolina,996108,13592
6/18/2021,Idaho,194066,2122
6/18/2021,New Jersey,1020769,26367
6/18/2021,Kentucky,459554,7873
6/18/2021,Nevada,328875,5649
6/18/2021,Virginia,678506,11342
6/18/2021,Connecticut,348665,8270
6/18/2021,Montana,113167,1651
6/18/2021,Nebraska,223986,2259
6/18/2021,South Carolina,596538,9807
6/18/2021,Illinois,1388688,25566
6/18/2021,Wisconsin,676673,8046
6/18/2021,Oregon,206250,2748
6/18/2021,Wyoming,61490,734
6/18/2021,Rhode Island,144608,2723
6/18/2021,California,3700750,62622
6/18/2021,Pennsylvania,1215446,27553
6/18/2021,Alabama,546377,11487
6/18/2021,Mississippi,320389,7455
6/18/2021,Iowa,372971,6110
6/18/2021,West Virginia,163430,2863
6/18/2021,Texas,2973171,51274
6/18/2021,Colorado,556869,6719
6/18/2021,Massachusetts,709255,17961
6/18/2021,New Mexico,204698,4313
6/18/2021,Florida,2316572,37737
6/18/2021,New York,953719,33373
6/18/2021,Alaska,67982,366
6/18/2021,Indiana,750837,13755
6/18/2021,Oklahoma,455688,7362
6/18/2021,Washington,445904,5810
6/18/2021,New York,1155881,19889
6/18/2021,Ohio,1108398,20136
6/19/2021,Colorado,557191,6725
6/19/2021,Arkansas,345383,5871
6/19/2021,Ohio,1108650,20150
6/19/2021,Mississippi,320486,7455
6/19/2021,Kansas,316590,5129
6/19/2021,New Mexico,204785,4313
6/19/2021,Pennsylvania,1215671,27560
6/19/2021,Indiana,751242,13789
6/19/2021,Florida,2318277,37771
6/19/2021,Iowa,373046,6111
6/19/2021,Wyoming,61536,734
6/19/2021,Nebraska,224025,2259
6/19/2021,Rhode Island,144620,2723
6/19/2021,New Jersey,1020974,26370
6/19/2021,New Hampshire,99279,1367
6/19/2021,South Carolina,596743,9808
6/19/2021,Missouri,610401,9228
6/19/2021,Oregon,206512,2751
6/19/2021,Vermont,22799,249
6/19/2021,Kentucky,459712,7878
6/19/2021,Montana,113185,1651
6/19/2021,Maryland,461697,9752
6/19/2021,Arizona,889263,17831
6/19/2021,North Carolina,996525,13596
6/19/2021,Virginia,678595,11343
6/19/2021,Delaware,107859,1844
6/19/2021,Minnesota,604400,7630
6/19/2021,Connecticut,348695,8270
6/19/2021,Wisconsin,676721,8046
6/19/2021,Michigan,1001305,20957
6/19/2021,Idaho,194126,2122
6/19/2021,Louisiana,477681,10688
6/19/2021,Illinois,1388939,25566
6/19/2021,Nevada,329086,5649
6/19/2021,California,3701926,62654
6/19/2021,Maine,68826,854
6/19/2021,Utah,411322,2328
6/19/2021,Tennessee,862903,12518
6/19/2021,Georgia,1130725,21296
6/19/2021,Alabama,546489,11490
6/19/2021,Texas,2975175,51294
6/19/2021,Massachusetts,709323,17965
6/19/2021,North Dakota,110558,1523
6/19/2021,New York,953861,33373
6/19/2021,West Virginia,163478,2863
6/19/2021,Washington,446346,5820
6/19/2021,Oklahoma,455841,7362
6/19/2021,New York,1156118,19902
6/19/2021,South Dakota,124401,2027
6/19/2021,Alaska,68005,366
6/19/2021,Hawaii,35976,508
6/20/2021,Oklahoma,455994,7362
6/20/2021,Massachusetts,709395,17971
6/20/2021,West Virginia,163526,2863
6/20/2021,Washington,446732,5820
6/20/2021,Colorado,557443,6731
6/20/2021,Alaska,68031,366
6/20/2021,Alabama,546576,11493
6/20/2021,Mississippi,320577,7455
6/20/2021,New York,1156172,19902
6/20/2021,Texas,2975701,51314
6/20/2021,Utah,411610,2330
6/20/2021,North Carolina,996848,13599
6/20/2021,Wisconsin,676769,8047
6/20/2021,Kentucky,459807,7883
6/20/2021,Montana,113203,1651
6/20/2021,Minnesota,604509,7638
6/20/2021,Nevada,329297,5649
6/20/2021,New Hampshire,99304,1367
6/20/2021,South Carolina,596901,9816
6/20/2021,Nebraska,224064,2259
6/20/2021,California,3702882,62689
6/20/2021,New Jersey,1021182,26374
6/20/2021,Maine,68842,854
6/20/2021,Delaware,107881,1845
6/20/2021,Connecticut,348725,8270
6/20/2021,Wyoming,61582,734
6/20/2021,Maryland,461739,9754
6/20/2021,Michigan,1001407,20968
6/20/2021,Missouri,610924,9230
6/20/2021,Arizona,889727,17843
6/20/2021,Virginia,678649,11351
6/20/2021,Louisiana,477909,10688
6/20/2021,Rhode Island,144637,2723
6/20/2021,Vermont,22799,249
6/20/2021,Illinois,1389190,25566
6/20/2021,Idaho,194186,2122
6/20/2021,Oregon,206774,2754
6/20/2021,Arkansas,345605,5874
6/20/2021,Indiana,751455,13789
6/20/2021,Florida,2319344,37796
6/20/2021,New York,954003,33373
6/20/2021,Hawaii,36036,510
6/20/2021,Kansas,316641,5129
6/20/2021,Pennsylvania,1215788,27569
6/20/2021,New Mexico,204872,4313
6/20/2021,Ohio,1108902,20166
6/20/2021,South Dakota,124405,2027
6/20/2021,Iowa,373123,6114
6/20/2021,North Dakota,110567,1523
6/20/2021,Tennessee,863030,12521
6/20/2021,Georgia,1131048,21318
6/21/2021,Arkansas,345695,5876
6/21/2021,North Dakota,110598,1526
6/21/2021,Tennessee,863114,12524
6/21/2021,West Virginia,163574,2863
6/21/2021,Indiana,751526,13793
6/21/2021,Iowa,373140,6114
6/21/2021,Alabama,546753,11498
6/21/2021,New York,1156227,19906
6/21/2021,Colorado,557650,6736
6/21/2021,Pennsylvania,1215895,27570
6/21/2021,Mississippi,320739,7457
6/21/2021,California,3704005,62693
6/21/2021,Maryland,461779,9758
6/21/2021,Oregon,206850,2756
6/21/2021,New Hampshire,99329,1367
6/21/2021,Missouri,611657,9248
6/21/2021,Rhode Island,144643,2723
6/21/2021,Arizona,890111,17843
6/21/2021,Idaho,194249,2136
6/21/2021,Connecticut,348757,8268
6/21/2021,Louisiana,478139,10693
6/21/2021,North Carolina,997057,13607
6/21/2021,South Carolina,596995,9816
6/21/2021,Virginia,678765,11360
6/21/2021,Montana,113225,1652
6/21/2021,Wyoming,61630,734
6/21/2021,New Jersey,1021308,26377
6/21/2021,Kentucky,459869,7888
6/21/2021,Maine,68863,854
6/21/2021,Nebraska,224103,2257
6/21/2021,Illinois,1389443,25592
6/21/2021,Michigan,1001591,20979
6/21/2021,Wisconsin,676820,8064
6/21/2021,Vermont,22801,249
6/21/2021,Minnesota,604608,7642
6/21/2021,Nevada,329509,5646
6/21/2021,Delaware,107896,1847
6/21/2021,Massachusetts,709443,17976
6/21/2021,South Dakota,124411,2027
6/21/2021,Florida,2321197,37817
6/21/2021,Texas,2975787,51333
6/21/2021,Hawaii,36048,510
6/21/2021,Oklahoma,456148,7384
6/21/2021,New Mexico,204961,4323
6/21/2021,New York,954146,33389
6/21/2021,Utah,411770,2330
6/21/2021,Georgia,1131232,21318
6/21/2021,Alaska,68112,366
6/21/2021,Washington,446986,5838
6/21/2021,Ohio,1109025,20166
6/21/2021,Kansas,316695,5129
6/22/2021,Mississippi,320923,7460
6/22/2021,Massachusetts,709476,17977
6/22/2021,Texas,2977580,51349
6/22/2021,Colorado,557940,6740
6/22/2021,New Mexico,205058,4327
6/22/2021,Alabama,546990,11503
6/22/2021,Indiana,751826,13801
6/22/2021,New York,954308,33384
6/22/2021,Iowa,373297,6117
6/22/2021,Pennsylvania,1216145,27604
6/22/2021,Florida,2323234,37841
6/22/2021,Washington,447332,5843
6/22/2021,Idaho,194367,2140
6/22/2021,Delaware,107909,1848
6/22/2021,Maryland,461828,9764
6/22/2021,Missouri,612528,9250
6/22/2021,California,3704640,62701
6/22/2021,Virginia,678909,11367
6/22/2021,Nevada,329915,5653
6/22/2021,Kentucky,460068,7894
6/22/2021,Oregon,207105,2757
6/22/2021,Rhode Island,144655,2725
6/22/2021,Wisconsin,676931,8067
6/22/2021,Vermont,22802,249
6/22/2021,Nebraska,224295,2259
6/22/2021,New Hampshire,99348,1368
6/22/2021,Michigan,1001738,20988
6/22/2021,Louisiana,478464,10699
6/22/2021,South Carolina,597066,9819
6/22/2021,North Carolina,997382,13610
6/22/2021,Montana,113341,1655
6/22/2021,Wyoming,61704,734
6/22/2021,Minnesota,604687,7643
6/22/2021,Maine,68890,854
6/22/2021,New Jersey,1021554,26392
6/22/2021,Arizona,890533,17858
6/22/2021,Connecticut,348802,8271
6/22/2021,Illinois,1389634,25600
6/22/2021,New York,1156354,19910
6/22/2021,Oklahoma,456413,7384
6/22/2021,Utah,412019,2333
6/22/2021,Georgia,1131583,21329
6/22/2021,North Dakota,110614,1526
6/22/2021,West Virginia,163627,2870
6/22/2021,South Dakota,124446,2027
6/22/2021,Ohio,1109374,20213
6/22/2021,Hawaii,36066,510
6/22/2021,Tennessee,863269,12534
6/22/2021,Arkansas,346180,5884
6/22/2021,Alaska,68145,366
6/22/2021,Kansas,316855,5129
6/23/2021,New York,1156486,19916
6/23/2021,Oklahoma,456686,7385
6/23/2021,New York,954545,33386
6/23/2021,Hawaii,36104,510
6/23/2021,New Mexico,205134,4329
6/23/2021,Arkansas,346569,5887
6/23/2021,South Dakota,124468,2029
6/23/2021,Pennsylvania,1216369,27612
6/23/2021,West Virginia,163689,2872
